NumEdges,numVertices,LTFACyclic,LTFCyclic,twoChainACyclic,twoChainCyclic
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,34,0,32
54,100,0,35,0,35
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,33,0,33
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,34,0,34
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,37,0,36
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,36,0,35
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,36,0,36
54,100,0,0,0,0
54,100,0,34,0,34
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,32,0,32
54,100,0,36,0,34
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,35,0,35
54,100,0,33,0,33
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,37,0,35
54,100,0,0,0,0
54,100,0,36,0,35
54,100,0,0,0,0
54,100,0,36,0,34
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,35,0,35
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,36,0,35
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,33,0,32
54,100,0,0,0,0
54,100,0,33,0,33
54,100,0,34,0,32
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,35,0,33
54,100,0,36,0,35
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,33,0,32
54,100,0,31,0,32
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,35,0,34
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,34,0,32
54,100,0,34,0,34
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,37,0,37
54,100,0,35,0,35
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,33,0,32
54,100,0,36,0,34
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,33,0,32
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,36,0,34
54,100,0,0,0,0
54,100,0,37,0,35
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,36,0,36
54,100,0,34,0,34
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,36,0,35
54,100,0,0,0,0
54,100,0,34,0,33
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,33,0,33
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,34,0,33
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,35,0,35
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,39,0,37
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,35,0,33
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,33,0,32
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,34,0,34
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,0,0,0
54,100,0,35,0,35
55,100,36,0,35,0
55,100,35,0,34,0
55,100,33,0,33,0
55,100,34,0,34,0
55,100,37,0,35,0
55,100,36,0,35,0
55,100,32,0,32,0
55,100,35,0,34,0
55,100,35,0,34,0
55,100,35,0,34,0
55,100,34,0,33,0
55,100,35,0,35,0
55,100,36,0,35,0
55,100,0,37,0,36
55,100,31,0,31,0
55,100,0,37,0,35
55,100,33,0,31,0
55,100,33,0,32,0
55,100,0,34,0,33
55,100,33,0,33,0
55,100,34,0,33,0
55,100,33,0,32,0
55,100,0,35,0,33
55,100,33,0,33,0
55,100,0,35,0,35
55,100,33,0,32,0
55,100,34,0,33,0
55,100,34,0,32,0
55,100,35,0,34,0
55,100,34,0,33,0
55,100,0,35,0,34
55,100,37,0,35,0
55,100,35,0,35,0
55,100,34,0,33,0
55,100,34,0,33,0
55,100,33,0,32,0
55,100,34,0,33,0
55,100,35,0,34,0
55,100,36,0,35,0
55,100,36,0,36,0
55,100,35,0,34,0
55,100,0,33,0,32
55,100,32,0,31,0
55,100,34,0,33,0
55,100,34,0,33,0
55,100,32,0,32,0
55,100,34,0,33,0
55,100,34,0,34,0
55,100,35,0,34,0
55,100,36,0,35,0
55,100,35,0,34,0
55,100,35,0,33,0
55,100,0,34,0,34
55,100,32,0,32,0
55,100,0,34,0,32
55,100,0,34,0,34
55,100,35,0,34,0
55,100,0,36,0,35
55,100,34,0,33,0
55,100,0,37,0,35
55,100,34,0,33,0
55,100,34,0,33,0
55,100,34,0,33,0
55,100,0,35,0,35
55,100,35,0,33,0
55,100,36,0,35,0
55,100,33,0,33,0
55,100,0,36,0,35
55,100,0,33,0,32
55,100,0,35,0,34
55,100,36,0,36,0
55,100,32,0,31,0
55,100,0,36,0,35
55,100,35,0,34,0
55,100,37,0,36,0
55,100,32,0,32,0
55,100,35,0,34,0
55,100,36,0,35,0
55,100,35,0,33,0
55,100,35,0,34,0
55,100,34,0,34,0
55,100,35,0,33,0
55,100,35,0,34,0
55,100,36,0,36,0
55,100,35,0,34,0
55,100,32,0,31,0
55,100,36,0,35,0
55,100,31,0,31,0
55,100,0,35,0,34
55,100,36,0,35,0
55,100,34,0,33,0
55,100,36,0,35,0
55,100,36,0,34,0
55,100,34,0,33,0
55,100,0,35,0,34
55,100,34,0,32,0
55,100,37,0,35,0
55,100,36,0,35,0
55,100,34,0,34,0
55,100,0,35,0,35
55,100,0,34,0,34
55,100,35,0,33,0
55,100,34,0,33,0
55,100,34,0,32,0
55,100,36,0,35,0
55,100,0,34,0,34
55,100,33,0,32,0
55,100,34,0,33,0
55,100,33,0,32,0
55,100,34,0,33,0
55,100,0,34,0,33
55,100,34,0,33,0
55,100,34,0,33,0
55,100,36,0,35,0
55,100,33,0,33,0
55,100,35,0,33,0
55,100,37,0,36,0
55,100,35,0,34,0
55,100,36,0,34,0
55,100,34,0,32,0
55,100,37,0,35,0
55,100,33,0,33,0
55,100,0,32,0,32
55,100,35,0,34,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,33,0,33
55,100,0,0,0,0
55,100,0,35,0,34
55,100,0,36,0,35
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,32,0,31
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,32,0,32
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,35,0,35
55,100,0,0,0,0
55,100,0,36,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,35,0,34
55,100,0,35,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,29,0,29
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,34,0,33
55,100,0,34,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,35,0,33
55,100,0,35,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,37,0,35
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,36,0,35
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,32,0,32
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,34,0,32
55,100,0,0,0,0
55,100,0,36,0,34
55,100,0,0,0,0
55,100,0,33,0,32
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,35,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,37,0,35
55,100,0,38,0,37
55,100,0,34,0,33
55,100,0,0,0,0
55,100,0,36,0,35
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,36,0,35
55,100,0,0,0,0
55,100,0,35,0,34
55,100,0,0,0,0
55,100,0,37,0,35
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,35,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,36,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,33,0,32
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,36,0,35
55,100,0,35,0,33
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,36,0,35
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,35,0,35
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,34,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,36,0,35
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,36,0,35
55,100,0,0,0,0
55,100,0,33,0,33
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,34,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,36,0,35
55,100,0,34,0,33
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,34,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,35,0,33
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,37,0,35
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,36,0,36
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,36,0,35
55,100,0,34,0,33
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,36,0,35
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,35,0,34
55,100,0,0,0,0
55,100,0,34,0,35
55,100,0,37,0,36
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,36,0,36
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,34,0,33
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,34,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,33,0,33
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,38,0,37
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,35,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,35,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,35,0,33
55,100,0,36,0,35
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,34,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,34,0,33
55,100,0,0,0,0
55,100,0,33,0,32
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,33,0,32
55,100,0,0,0,0
55,100,0,35,0,35
55,100,0,35,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,36,0,35
55,100,0,0,0,0
55,100,0,33,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,32,0,32
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,38,0,36
55,100,0,0,0,0
55,100,0,35,0,33
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,34,0,33
55,100,0,0,0,0
55,100,0,36,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,35,0,34
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,0,0,0
55,100,0,37,0,35
56,100,0,37,0,35
56,100,34,0,34,0
56,100,32,0,31,0
56,100,0,37,0,34
56,100,36,0,34,0
56,100,0,35,0,35
56,100,36,0,35,0
56,100,33,0,31,0
56,100,34,0,33,0
56,100,0,39,0,38
56,100,35,0,34,0
56,100,35,0,33,0
56,100,0,35,0,34
56,100,33,0,33,0
56,100,0,35,0,35
56,100,35,0,33,0
56,100,34,0,34,0
56,100,0,33,0,33
56,100,35,0,35,0
56,100,33,0,32,0
56,100,33,0,33,0
56,100,32,0,31,0
56,100,34,0,32,0
56,100,35,0,34,0
56,100,32,0,31,0
56,100,36,0,35,0
56,100,33,0,33,0
56,100,36,0,35,0
56,100,32,0,31,0
56,100,0,35,0,34
56,100,0,35,0,35
56,100,34,0,33,0
56,100,32,0,32,0
56,100,36,0,35,0
56,100,33,0,32,0
56,100,36,0,35,0
56,100,35,0,34,0
56,100,36,0,35,0
56,100,0,36,0,35
56,100,34,0,34,0
56,100,36,0,34,0
56,100,34,0,33,0
56,100,35,0,34,0
56,100,36,0,35,0
56,100,33,0,32,0
56,100,36,0,34,0
56,100,34,0,33,0
56,100,0,35,0,34
56,100,34,0,34,0
56,100,35,0,34,0
56,100,35,0,33,0
56,100,35,0,34,0
56,100,36,0,34,0
56,100,0,37,0,36
56,100,34,0,33,0
56,100,34,0,33,0
56,100,33,0,32,0
56,100,35,0,34,0
56,100,36,0,34,0
56,100,34,0,33,0
56,100,36,0,34,0
56,100,34,0,33,0
56,100,38,0,36,0
56,100,36,0,34,0
56,100,0,33,0,33
56,100,0,36,0,33
56,100,35,0,35,0
56,100,36,0,35,0
56,100,36,0,34,0
56,100,35,0,33,0
56,100,36,0,34,0
56,100,34,0,33,0
56,100,0,33,0,33
56,100,0,35,0,33
56,100,35,0,34,0
56,100,34,0,33,0
56,100,0,34,0,33
56,100,0,36,0,35
56,100,35,0,33,0
56,100,37,0,35,0
56,100,0,37,0,36
56,100,36,0,34,0
56,100,33,0,33,0
56,100,34,0,34,0
56,100,34,0,33,0
56,100,34,0,32,0
56,100,0,35,0,34
56,100,33,0,33,0
56,100,0,36,0,33
56,100,0,38,0,37
56,100,34,0,34,0
56,100,34,0,34,0
56,100,34,0,33,0
56,100,35,0,33,0
56,100,34,0,33,0
56,100,0,34,0,33
56,100,36,0,35,0
56,100,35,0,34,0
56,100,33,0,33,0
56,100,37,0,35,0
56,100,33,0,32,0
56,100,36,0,35,0
56,100,35,0,33,0
56,100,32,0,31,0
56,100,34,0,33,0
56,100,38,0,36,0
56,100,35,0,35,0
56,100,36,0,34,0
56,100,32,0,31,0
56,100,36,0,35,0
56,100,34,0,34,0
56,100,36,0,34,0
56,100,0,36,0,34
56,100,0,36,0,36
56,100,36,0,34,0
56,100,33,0,33,0
56,100,31,0,30,0
56,100,36,0,35,0
56,100,34,0,32,0
56,100,33,0,32,0
56,100,35,0,34,0
56,100,33,0,33,0
56,100,35,0,34,0
56,100,0,34,0,33
56,100,37,0,35,0
56,100,34,0,33,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,33,0,34
56,100,0,0,0,0
56,100,0,35,0,34
56,100,0,33,0,32
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,35,0,34
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,36,0,35
56,100,0,35,0,34
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,33,0,34
56,100,0,0,0,0
56,100,0,34,0,33
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,34,0,33
56,100,0,34,0,33
56,100,0,0,0,0
56,100,0,33,0,33
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,34,0,33
56,100,0,35,0,35
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,34,0,33
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,34,0,33
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,36,0,34
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,31,0,31
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,36,0,36
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,35,0,34
56,100,0,0,0,0
56,100,0,37,0,36
56,100,0,37,0,35
56,100,0,0,0,0
56,100,0,34,0,34
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,36,0,36
56,100,0,37,0,35
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,34,0,34
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,30,0,30
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,35,0,33
56,100,0,0,0,0
56,100,0,34,0,33
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,37,0,35
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,33,0,32
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,36,0,35
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,35,0,34
56,100,0,0,0,0
56,100,0,37,0,35
56,100,0,35,0,35
56,100,0,0,0,0
56,100,0,38,0,36
56,100,0,0,0,0
56,100,0,35,0,33
56,100,0,35,0,34
56,100,0,37,0,36
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,34,0,34
56,100,0,0,0,0
56,100,0,36,0,36
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,33,0,33
56,100,0,36,0,35
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,38,0,36
56,100,0,0,0,0
56,100,0,34,0,34
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,37,0,36
56,100,0,34,0,34
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,35,0,34
56,100,0,35,0,35
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,37,0,36
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,37,0,35
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,32,0,32
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,37,0,35
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,37,0,34
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,35,0,33
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,38,0,36
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,34,0,32
56,100,0,37,0,36
56,100,0,0,0,0
56,100,0,37,0,36
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,33,0,32
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,35,0,34
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,36,0,35
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,36,0,35
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,34,0,33
56,100,0,0,0,0
56,100,0,39,0,35
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,36,0,35
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,36,0,35
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
56,100,0,0,0,0
